amp,freq
0.46557524236010117,2.8009605051576037e-05
0.4674942946173741,0.0003081056555673364
0.473739092174841,0.0005882017060830967
0.4877612055597441,0.0008682977565988571
0.5157147157498977,0.0011483938071146175
0.5640029485785372,0.001428489857630378
0.629689083777327,0.0017085859081461385
0.6920859588554007,0.001988681958661899
0.7278927707408501,0.0022687780091776594
0.731293338979279,0.00254887405969342
0.7070207959067921,0.0028289701102091804
0.6594609680714022,0.003109066160724941
0.5945096955982218,0.0033891622112407014
0.522116072629894,0.003669258261756462
0.4493396230169239,0.003949354312272222
0.3738547382398434,0.004229450362787983
0.2891414081896954,0.004509546413303743
0.19554953039542652,0.004789642463819504
0.11110988067481647,0.005069738514335264
0.09432494646779035,0.005349834564851025
0.15353850845180192,0.005629930615366785
0.22734691792374664,0.005910026665882546
0.3054728127294187,0.006190122716398306
0.3891502118215374,0.006470218766914067
0.4756645408673412,0.006750314817429827
0.5586248128431935,0.007030410867945588
0.631716552542927,0.007310506918461348
0.6914815316838394,0.007590602968977109
0.7381589335447448,0.00787069901949287
0.7735434929499105,0.00815079507000863
0.7968438531546098,0.00843089112052439
0.8026705951711296,0.00871098717104015
0.7838376247339707,0.008991083221555911
0.736794788552192,0.009271179272071672
0.6645641335900131,0.009551275322587432
0.57476673503242,0.009831371373103193
0.47574837916999335,0.010111467423618953
0.3749128008869835,0.010391563474134714
0.28100820590972875,0.010671659524650474
0.21159519606372848,0.010951755575166235
0.19765589052154878,0.011231851625681995
0.24369317860814138,0.011511947676197756
0.3131535873076072,0.011792043726713516
0.3784110092660338,0.012072139777229277
0.4274883445766327,0.012352235827745037
0.45679009708125196,0.012632331878260798
0.4667504560196303,0.012912427928776558
0.45911206193446397,0.013192523979292319
0.4354829327708915,0.013472620029808079
0.3970596274606727,0.01375271608032384
0.34542551413980255,0.0140328121308396
0.28446091735930773,0.01431290818135536
0.2233779089810504,0.014593004231871121
0.1801172034399776,0.014873100282386881
0.17541476696453873,0.015153196332902642
0.2063077207587604,0.015433292383418402
0.25044061972566545,0.01571338843393416
0.29243184137472944,0.01599348448444992
0.32524954225404257,0.01627358053496568
0.34537128486266366,0.016553676585481437
0.3505227311410917,0.016833772635997196
0.3392997333694612,0.017113868686512955
0.31180478903934533,0.017393964737028714
0.27044829651528796,0.017674060787544472
0.22012729849418824,0.01795415683806023
0.16793820578674543,0.01823425288857599
0.1240421130522747,0.01851434893909175
0.10376519472044105,0.018794444989607507
0.11577307113966534,0.019074541040123266
