amp,freq
1.0343280202529699,2.800955716726e-05
1.0403044285566247,0.00030810512883986
1.0554661320048748,0.00058820070051246
1.0767221543797036,0.00086829627218506
1.095626482140998,0.00114839184385766
1.0937919124136695,0.0014284874155302601
1.044680227798039,0.0017085829872028602
0.9380969946102308,0.00198867855887546
0.8074058504977837,0.00226877413054806
0.7016987997152263,0.00254886970222066
0.6382369915187508,0.00282896527389326
0.598955701614579,0.0031090608455658602
0.5566026362936743,0.0033891564172384603
0.49881334132405053,0.0036692519889110604
0.43404909288904775,0.00394934756058366
0.38193585948315173,0.00422944313225626
0.3601460354820755,0.00450953870392886
0.37287697402159486,0.00478963427560146
0.4122811048179971,0.00506972984727406
0.4718705881315115,0.00534982541894666
0.5483516850984024,0.00562992099061926
0.6330533773352878,0.00591001656229186
0.7094904344710744,0.00619011213396446
0.7611551484048593,0.0064702077056370605
0.7813898918312534,0.0067503032773096605
0.7762654116699449,0.0070303988489822606
0.7594925430730479,0.007310494420654861
0.7435759637504946,0.007590589992327461
0.7322546516822953,0.00787068556400006
0.7205213601188659,0.00815078113567266
0.7020589835259382,0.008430876707345259
0.6756275269501841,0.008710972279017858
0.6449314408119189,0.008991067850690457
0.6130200898774253,0.009271163422363057
0.5769427545403416,0.009551258994035656
0.5287448608951653,0.009831354565708255
0.4614661717098009,0.010111450137380854
0.3740168220217636,0.010391545709053453
0.2716870072526382,0.010671641280726053
0.16281769770547092,0.010951736852398652
0.055843128662876246,0.011231832424071251
0.056495407010036774,0.01151192799574385
0.15238099352236373,0.01179202356741645
0.23882274188259114,0.012072119139089049
0.3098641677351394,0.012352214710761648
0.36316678972905225,0.012632310282434247
0.4013177568267984,0.012912405854106846
0.43191581457004163,0.013192501425779445
0.46397686162897545,0.013472596997452044
0.5025132723215984,0.013752692569124644
0.5466867371060123,0.014032788140797243
0.5928333947346291,0.014312883712469842
0.637738125150026,0.014592979284142441
0.6789600790580973,0.01487307485581504
0.7131565191595628,0.01515317042748764
0.7350279558346711,0.015433265999160239
0.7385315735268866,0.015713361570832838
0.7200933972434385,0.015993457142505437
0.6822199889547369,0.016273552714178036
0.6354449804487062,0.016553648285850635
0.5969822307596054,0.016833743857523235
0.5847995805255625,0.017113839429195834
0.6077440114921746,0.017393935000868433
0.6601589655964488,0.017674030572541032
0.728068112498265,0.01795412614421363
0.7983603151417544,0.01823422171588623
0.8623668565344547,0.01851431728755883
0.9151005849701138,0.01879441285923143
0.9535309890583332,0.019074508430904028
0.9753683659596972,0.019354604002576627
0.9786727775764781,0.019634699574249227
0.962425958902947,0.019914795145921826
0.9279276024513508,0.020194890717594425
0.8800598879332588,0.020474986289267024
0.8269659109794081,0.020755081860939623
0.7775898689157448,0.021035177432612222
0.7383805765610154,0.02131527300428482
0.7114787479734486,0.02159536857595742
0.6956744522899423,0.02187546414763002
0.6890257682036773,0.02215555971930262
0.6907672080328682,0.02243565529097522
0.701280501232798,0.022715750862647818
0.7207770079671569,0.022995846434320417
0.7481817666035298,0.023275942005993016
0.7812161276727428,0.023556037577665615
0.8174209851638486,0.023836133149338214
0.8550590581782396,0.024116228721010814
0.8931447378850105,0.024396324292683413
0.9306669069601152,0.024676419864356012
0.9656929725052068,0.02495651543602861
0.9951783520658786,0.02523661100770121
1.0158383703856162,0.02551670657937381
1.0256904780662501,0.02579680215104641
1.0253480480332444,0.026076897722719008
1.0180954566056273,0.026356993294391607
1.0084036070610165,0.026637088866064206
0.9996995215424512,0.026917184437736805
0.9928937749227621,0.027197280009409405
0.9865218715984645,0.027477375581082004
0.9779524074353302,0.027757471152754603
0.9644559747066502,0.028037566724427202
0.9435053429285007,0.0283176622960998
0.9125631903015488,0.0285977578677724
0.8689445567011543,0.028877853439445
0.8101767929428169,0.0291579490111176
0.7350601740691579,0.029438044582790198
0.6454917253802285,0.029718140154462797
0.548945701013225,0.029998235726135396
0.4612872720117557,0.030278331297807996
0.40760235179504906,0.030558426869480595
0.4105836848699602,0.030838522441153194
0.4665511979962,0.031118618012825793
0.5496728133892094,0.031398713584498396
0.6356114840910075,0.031678809156170995
0.7082964496626426,0.031958904727843594
0.7573543341657821,0.03223900029951619
0.7754813537298072,0.03251909587118879
0.7571375793370252,0.03279919144286139
0.698309742076842,0.03307928701453399
0.5967014341995686,0.03335938258620659
0.4519516876978124,0.03363947815787919
0.26657995103805926,0.03391957372955179
0.06105309887471296,0.03419966930122439
0.21749441791071714,0.03447976487289699
0.4787776592571042,0.034759860444569586
0.7401333901809131,0.035039956016242185
0.9861181145982367,0.035320051587914784
1.2054449260763942,0.035600147159587384
1.3893480851413493,0.03588024273125998
1.530221505182035,0.03616033830293258
1.620990924682711,0.03644043387460518
1.6555965413448952,0.03672052944627778
1.630272115735155,0.03700062501795038
1.5449745597282745,0.03728072058962298
1.4042468125576195,0.03756081616129558
1.217044363975938,0.03784091173296818
0.9957668839535669,0.038121007304640776
0.7557473338117242,0.038401102876313375
0.5182519207704077,0.038681198447985975
0.32842569898588886,0.038961294019658574
0.2948588463901306,0.03924138959133117
0.4224577542632627,0.03952148516300377
0.5784908665440753,0.03980158073467637
0.7059579690632931,0.04008167630634897
0.7867163172113151,0.04036177187802157
0.8158939773750167,0.04064186744969417
0.7959028214785347,0.04092196302136677
0.7337212841893344,0.04120205859303937
0.6390854906264352,0.04148215416471197
0.523715996140013,0.041762249736384566
0.40198376382345985,0.042042345308057165
0.2937193861920193,0.042322440879729764
0.22772768752008365,0.04260253645140236
0.22369144602891827,0.04288263202307496
0.25455043608154476,0.04316272759474756
0.28126880898052636,0.04344282316642016
0.2849326585443707,0.04372291873809276
0.260050746943639,0.04400301430976536
0.20750708895956585,0.04428310988143796
0.13158313979169714,0.04456320545311056
0.03921341258298843,0.04484330102478316
0.06492318831616813,0.045123396596455756
0.16740692558542392,0.045403492168128355
0.2621918180123748,0.045683587739800954
0.3422461938913634,0.045963683311473554
0.40416513981679936,0.04624377888314615
0.449342849009969,0.04652387445481875
0.4846953791015568,0.04680397002649135
0.5221732842274496,0.04708406559816395
0.5758286531547987,0.04736416116983655
0.6562589181373929,0.04764425674150915
0.7660082091606986,0.04792435231318175
0.8997730798712953,0.04820444788485435
1.0479470611405446,0.048484543456526946
1.200007783573164,0.048764639028199545
1.346484651047352,0.049044734599872145
1.4797413569163211,0.049324830171544744
1.5940152433281296,0.04960492574321734
1.6851318530212567,0.04988502131488994
1.7502725039221485,0.05016511688656254
1.788015548158232,0.05044521245823514
1.7986028087293562,0.05072530802990774
1.7841276942463578,0.05100540360158034
1.7482797064614022,0.05128549917325294
1.6955173650001452,0.05156559474492554
1.6299598768203107,0.051845690316598136
1.5545664861959978,0.052125785888270736
1.4710636636979575,0.052405881459943335
1.3806796439239213,0.052685977031615934
1.2854213363461549,0.05296607260328853
1.1896155646615938,0.05324616817496113
1.1015103467652865,0.05352626374663373
1.0342828091272556,0.05380635931830633
1.0044204341720153,0.05408645488997893
1.0249638065122533,0.05436655046165153
1.09639727042482,0.05464664603332413
1.2045713875183757,0.05492674160499673
1.3279180839354916,0.05520683717666933
1.4458834635600837,0.055486932748341926
1.5433214306324938,0.055767028320014525
1.611236937611933,0.056047123891687124
