amp,frequency,phase,const,period,e_amp,e_frequency,e_phase,tic,stopcrit
84.75604537323719,2.0403501355118645,0.3501254744651974,3.5358555523661845,0.490111958038579,0.635183262555279,1.1572984146310597e-05,0.0074942531799135,381950897,23.07904792054912
47.103387110199904,1.350592253343736,0.2136035879479805,0.0,0.7404159157023481,0.635183262555279,2.082398803112935e-05,0.013484874475571,381950897,19.91088548827572
42.10041074750864,2.111700763014351,0.1840599179163353,0.0,0.4735519433030597,0.635183262555279,2.329859381399267e-05,0.0150873412225049,381950897,15.614886538052517
38.89990257390685,2.183734318915288,0.4567137227842629,0.0,0.4579311646742464,0.635183262555279,2.52154968137737e-05,0.0163286594702513,381950897,15.197637570879529
37.60411146368545,1.341960659300014,0.0661321713253902,0.0,0.7451783277474128,0.635183262555279,2.608439160584072e-05,0.0168913248533655,381950897,19.712791850722347
31.19674062497373,2.1255175556483805,0.1822724534510307,0.0,0.4704736488026578,0.635183262555279,3.1441758009272205e-05,0.0203605649125665,381950897,13.9207169139561
21.361000555374137,2.0229397093621806,-0.4674809975144536,0.0,0.4943301055251386,0.635183262555279,4.591921463911386e-05,0.0297356512354696,381950897,11.723796274191756
19.380151678455253,2.257397720495967,-0.4506239416689808,0.0,0.4429879550778905,0.635183262555279,5.061262603526946e-05,0.0327749376317527,381950897,11.727725240569288
17.464321448560366,1.3134559027191697,0.3345803201378683,0.0,0.7613502653037376,0.635183262555279,5.616481420692771e-05,0.0363703373432604,381950897,11.857046822199262
16.35315011571927,1.303245373829757,0.0279472703622659,0.0,0.767315211763514,0.635183262555279,5.99811267228322e-05,0.0388416456805295,381950897,11.307661359447051
15.252995878063327,2.0995287429525664,0.0032550392430394,0.0,0.4762973611848249,0.635183262555279,6.430739097092037e-05,0.0416431806337004,381950897,9.94772938794544
14.900381181248546,1.9561036362809665,0.3662399331629395,0.0,0.5112203573739301,0.635183262555279,6.58292131910591e-05,0.0426286586114071,381950897,9.764230411710116
14.75792598955858,2.139855987837873,-0.3058401049226061,0.0,0.4673211681924482,0.635183262555279,6.646464890137279e-05,0.0430401441913097,381950897,10.541295885445578
14.477635906501998,2.014479422023607,0.021395044557797,0.0,0.4964061628365849,0.635183262555279,6.775141851494801e-05,0.0438734104557785,381950897,10.830732425149298
13.70810631353948,1.2922592891566382,0.4562602794513778,0.0,0.7738385077909757,0.635183262555279,7.155476817681528e-05,0.0463363245095282,381950897,11.413204282481692
13.099947584639146,1.908674752883964,-0.238851828674811,0.0,0.5239237321544821,0.635183262555279,7.487666367143521e-05,0.0484874659575041,381950897,9.786153914675026
11.235257516025548,1.2807009567320724,-0.1224883608123118,0.0,0.7808224041244344,0.635183262555279,8.730377278930764e-05,0.0565348201097551,381950897,10.609608933799375
10.760777496699268,1.3661610070172827,-0.0016339685470607,0.0,0.7319781452284924,0.635183262555279,9.115329907242558e-05,0.0590276365021127,381950897,9.805299015296011
9.849181889316666,1.3332104283959103,0.3950057075486389,0.0,0.7500691404005728,0.635183262555279,9.959003503350964e-05,0.0644909668329161,381950897,9.61233652227764
9.565404874929998,1.3585000728302772,0.2104301096342399,0.0,0.7361059598006617,0.635183262555279,0.0001025445741433,0.0664042213435244,381950897,9.85423291397453
9.097312725402851,1.9690528960742075,-0.1355249757675977,0.0,0.5078583729232194,0.635183262555279,0.000107820891621,0.0698209769992436,381950897,9.271973768078666
7.857135089123422,1.268850488311824,-0.2415361862261908,0.0,0.7881149191426616,0.635183262555279,0.0001248394431662,0.0808415860680006,381950897,9.279557310789205
6.334115566970051,1.2566884033878614,0.1553736194192051,0.0,0.7957422041168962,0.635183262555279,0.0001548567213587,0.1002797084832984,381950897,7.621642311136532
5.772381997789106,0.6899899913629027,-0.0019333939286562,0.0,1.4492963847558862,0.635183262555279,0.0001699264480043,0.1100383278165863,381950897,7.3876961855669245
5.210951073175115,1.944249143725878,-0.3899972821137404,0.0,0.5143373745216838,0.635183262555279,0.0001882344231665,0.1218939217881107,381950897,5.715375797355495
5.201031216925755,0.0773769571260524,0.3914494003335961,0.0,12.923744188737352,0.635183262555279,0.000188593440127,0.1221264084107392,381950897,4.925534732934763
4.780686544824516,2.23657244966952,-0.165956093579522,0.0,0.4471127238233493,0.635183262555279,0.0002051756291092,0.1328644445938244,381950897,6.39332571754061
4.55687049903916,4.334755084623744,-0.1669900062694034,0.0,0.2306935410370018,0.635183262555279,0.0002152530710748,0.1393902378154504,381950897,10.1968053851301
4.28500944989429,1.2443952961790867,-0.1248885834802754,0.0,0.8036031661888292,0.635183262555279,0.0002289097330771,0.1482338067121296,381950897,5.330330828092975
3.8574573394473,1.8974650712747632,-0.2122218573742556,0.0,0.52701892389944,0.635183262555279,0.0002542815857942,0.1646637167078272,381950897,4.29989959659834
3.491513776011433,0.0549111252838315,0.3251792559704336,0.0,18.211245805491576,0.635183262555279,0.0002809326934774,0.1819220267493508,381950897,3.9828082218135608
3.310355492158929,4.276993286246559,-0.4472982911760541,0.0,0.2338091114652155,0.635183262555279,0.0002963066570136,0.1918776590791549,381950897,8.67539051760217
